,user,review
476,Adam Van,"When I first heard the title of Carnegie's description of successful human relations, I must admit that it sounded almost as if it had a malevolent tone to it. That notion soon left me when I read the summaries of the chapters and eventually the whole book. I grew up with some understanding of most of the ideas that are promulgated by Carnegie, but had never organized them into quite the cohesive unit of philosophy and behavior that his book details. I highly recommend this book to anyone who deals with people and would like to improve their positive interactions with those around them."
477,Jun Nguyễn,"Chắc vai trò của cuốn ""Đắc nhân tâm"" với thể loại sách kĩ năng cũng gần giống khai quốc công thần nhỉ.Biết rõ sách kĩ năng bây giờ rất đa dạng, không còn giới hạn gọn trong giao tiếp (vốn từ trước đến giờ vẫn là mảng lớn nhất trong sách kĩ năng) mà đã mở rộng sang nhiều thể loại hơn từ quản lí chi tiêu, thời gian đến dạy con cái. Nhưng khi đọc một cuốn sách kĩ năng nào đó, có thể bạn sẽ thấy thấp thoáng bóng hình của ""Đắc nhân tâm"".Một cuốn sách tuyệt vời, viết bởi một tác giả tuyệt vời, được dịch bởi dịch giả (Nguyễn Hiến Lê) tuyệt vời "
478,Marianne,everyone in sales should read this book - oldie but goodie
479,Heather Iveson,"Although this is a book I couldn't avoid knowing about, I did avoid reading it for many years as I have a deep-seated cynicism regarding self-help books. In this case, that cynicism was misplaced.The book offers straightforward, practical advice and examples on understanding and dealing with people. It's mostly common sense once you think about it, but I realised there were a few things I wasn't doing well. I'm now working on changing those. The most significant for me was remembering to think about what the other person in any given situation wants. I think that this will help me improve outcomes in many situations, even though it's by no means a panacea."
480,Farshad Asl,Awesome book...must read!!!
481,Paul Corrado,- One main point in book:People will think better of you if you talk to them or listen to them about things they are interested in rather then if you talk about how great you are or about things you are specifically interested in. In general people are interested in themselves. He tells a story in the book about one individual who listened to another person for an entire conversation and did not speak much at all. After the had the conversation the talker commented on the listener being a great conversationalist. The talker enjoyed the conversation because it was about them and felt that the listener was enjoyable to talk to because of this. - How this relates to view of the worldAsk people about themselves. I can learn about others point of views this way and have then leaving the conversation with a warm feeling. I have a tendency to point out the other side of an argument ( nicked name devils advocate by friends) and this can be less usefull if the goal is to win friends. The idea of listening to other people and making them feel important is a skill that is worth developing to both being a good friend and learning how to influence people ( ideally in a positive way). Over all i enjoyed the audio book and have listened to it a couple of times. once in 2004 and once in 2007. Probably a book worth re-reading every few years. 
482,Tony,Very well-written. Great examples are given thru out the book to give you an idea of how to use the tips. Overall this is book for those who want to be better at influencing others as well as speaking. 
483,John Nguyen,Must-read to anyone!!! I have read to three times to absorb its lessons and it may take me my whole life to practice those.
484,Jose Rosario,Awesome. A must read for everyone!!
485,Josh Ochs,One of the best books I've ever learned from on human interaction...
486,Linda M,"1983 - This was the very first ""business book"" I read. I was working for a corporation that offered Dale Carnegie courses at no charge to its employees (what a blessing!). Little did I know, this book would later sit prominently on the bookshelf of my own company when the one I worked for changed hands. It changed my life for the better."
487,Josh,"This a typical ""how to"" book but filled with an array of stories that anyone from a CEO to a middle manager can relate to. There are fascinating stories of people like Lincoln, Schwab, and Truman, among others, who have used the techniques to their advantage. A parent, president, or aspiring business student can all get the most out of this book. "
488,Deanna,Everyone should read this book. It offers great tips and examples of how to be a better person. If only I could implement them all immediately. I should probably read this book over and over again. 
489,W. Holmes,"Sounded Cheesy, but was recommended by literally every successful person's reading list I've ever seen. Warren Buffett and Charlie Munger especially tout this book as a way to be effective even when dealing with assholes."
490,Raiya,Ini buku bagus! Wajib dibaca bagi orang-orang yang terpaksa harus berada di lingkungan yang kurang menyenangkan. Buku ini memberi petunjuk bagaimana kita bersikap dan menanggapi orang lain...
491,Mckennah Bybee,"How to win friends and influence people teaches you basically how to be a good person. It highlights three main points when dealing with people 1. Don't criticize, condemn, or complain. 2. Give honest and sincere appreciation. 3. Arouse in the other person an eager want. This book doesn't have characters or a setting. This book give real life examples of why people act the way they act and how do deal with them. It also teaches you how to make people think the way you do, how to be a leader, and change people for the good.I picked this book because it was recommended to me by two different people. They said this book completely changed the way they though of things. One is a very successful business man and the other is a missionary. The way they think just blows my mind and makes complete sense. I read this book because I want to be like them. I think the book worked very well the way he explained things and gave real life examples. I like how he breaks things down into simpler parts. I like that in the beginning of the book he says to mark things so when you reread it you remember what stood out to you. I like that he gives you ideas and challenges. Most of all I like the way he thinks and what this book is really about. There was only a few things I didn't like about the book. First, at times it got a little to advanced for me and I didn't know what some of the words were. Second, some of the examples he gave were too old for me to really know about and they didn't help me understand what he was trying to say. My overall impression is that this book is amazing. I know I will continue to reread it throughout my life. It really does teach you how to be the kind of person you want to be. I think everyone should read this book. Although I don't think everyone should read it young, it's more something adults and mature younger people should read. This books is especially good for people who want to be successful in life not only in their job, but just dealing with everyday people. This book doesn't have any content that needs warning. "
