,user,review
202,Malloreon,"I don't get why this book is such a big deal? Corny 50s vernacular with lots of goddamn swearing in ever other paragraph God's sake! I realized I can't get into a book where the main character is an awkward loser that is unable to make himself/herself useful! What really floored me was the main character had a melt-down and tried to beat up his room-mate just because his room-mate was having sex with random women! Who the hell does that for Chrissakes? I'm still scratching my head trying to figure out what was the plot or point of this goddamn book! Although a quick read, this book was still a big waste of time. "
203,Aubrey,"I absolutely loathed this book. Whining mewling puking brat of a boy. I have no idea why so many people like this, unless something inside them resonates with this prototype of the angsty emo that has become so prevalent in today's society. Thank you, Salinger, for unleashing something that I hate as much, if not more than Twilight. I didn't think it was possible, but you proved me wrong."
204,Musa,"Книга не дала мне ничего, кроме сплошного негатива. Еще немного, и у меня начался бы нервный тик, хотя я человек спокойный.Хотя, взял для себя цитату Вильгельма Штекеля: ""Признак незрелости человека — то, что он хочет благородно умереть за правое дело, а признак зрелости — то, что он хочет смиренно жить ради правого дела""."
205,Ayca Karain,Waste of time! 
206,William,"I read this book because it is considered a classic. I was greatly dissapointed. I had a hard time getting through it, because I did not like the main character."
207,Emily Loveless,I really did NOT like this book and I cringe when I hear people talk about how much they like it. It's a very over rated book. I had to force myself to finish reading page after page of this boring teenager complain about nothing in particular. 
208,Neşe ," Bunca zaman okumadığım için kendime kızıyordum. Kitap bitti ve birşey kaybetmediğimi anladım. Gerçekten fazla abartılmış bir kitap. Bana kalırsa hayatın acılarından, gerçeklerinden uzak insanlarin ilgisini çekebilir sadece. "
209,Alfred Bates,"Ugh. So boring. I was expecting so much better from Salinger, as the other stuff I'd read was actually pretty good. But this wasn't."
210,Daniel Ware,OVER RATED 
211,The Writing Reader,"I couldn't finish it. The main character drove me insane. He was so frickin stupid and immature and selfish. He just whined all the time and did whatever he wasn't supposed to do, and didn't do whatever he was supposed to do. He spent his money with out care, but then complained for three pages about how little money he had.I get that that's part of the purpose of this book—all his mistakes. But I just couldn't do it. "
212,Beth Peninger,"I loathed this book. And I mean I truly loathed it. I couldn't wait to just be done with this book. I hated everything about it. And when Holden reveals that his favorite book is ""The Great Gatsby"" I knew, in part, why I hated this book. I didn't like ""The Great Gatsby"" either! Ugh. What a horrible, depressing read. Ha. Depressing. Holden kept saying he was depressed about this and that. The reason he was so depressed all the time is because he was self-important, arrogant, ignorant, I could go on and on. I will say that if Salinger was trying to make the reader despise Holden he succeeded. Ugh. What a horrible character! Now listen, I have a teenager and I hang out with teenagers in a variety of settings and Holden takes the cake with teenage ick. Someone called it ""teenage angst"". No it was self-important angst. Holden never allowed his vary rare instances of emoting for someone other than himself to take hold and propel him to be a better person. I have to say it again. I loathed this book. I am so glad to be rid of it. "
